Sexe;Epreuve;Points;Perf;Code epreuve
Women;HJ;1185;-;Women-HJ
Women;PV;1185;-;Women-PV
Women;LJ;1185;6.85;Women-LJ
Women;TJ;1185;14.66;Women-TJ
Women;SP;1185;19.64;Women-SP
Women;DT;1185;66.14;Women-DT
Women;HT;1185;75.65;Women-HT
Women;JT;1185;65.75;Women-JT
Women;Decathlon / Heptathlon;1185;6557;Women-Decathlon / Heptathlon
Women;100m;1186;-;Women-100m
Women;200m;1186;22.50;Women-200m
Women;300m;1186;35.83;Women-300m
Women;400m;1186;50.49;Women-400m
Women;500m;1186;1:05.98;Women-500m
Women;110mH / 100mH;1186;-;Women-110mH / 100mH
Women;400mH;1186;54.59;Women-400mH
Women;4x100m;1186;42.81;Women-4x100m
Women;4x200m;1186;1:29.85;Women-4x200m
Women;4x400m;1186;3:24.44;Women-4x400m
Women;600m;1186;1:24.11;Women-600m
Women;800m;1186;1:58.70;Women-800m
Women;1000m;1186;2:33.79;Women-1000m
Women;1500m;1186;4:02.49;Women-1500m
Women;Mile;1186;4:20.93;Women-Mile
Women;2000m;1186;5:31.32;Women-2000m
Women;HJ;1186;-;Women-HJ
Women;PV;1186;4.73;Women-PV
Women;LJ;1186;-;Women-LJ
Women;TJ;1186;14.67;Women-TJ
Women;SP;1186;19.65;Women-SP
Women;DT;1186;66.19;Women-DT
Women;HT;1186;75.71;Women-HT
Women;JT;1186;65.80;Women-JT
Women;Decathlon / Heptathlon;1186;6562;Women-Decathlon / Heptathlon
Women;100m;1187;11.06;Women-100m
Women;200m;1187;22.49;Women-200m
Women;300m;1187;35.82;Women-300m
Women;400m;1187;50.47;Women-400m
Women;500m;1187;1:05.95;Women-500m
Women;110mH / 100mH;1187;12.73;Women-110mH / 100mH
Women;400mH;1187;54.55;Women-400mH
Women;4x100m;1187;42.79;Women-4x100m
Women;4x200m;1187;1:29.80;Women-4x200m
Women;4x400m;1187;3:24.33;Women-4x400m
Women;600m;1187;1:24.07;Women-600m
Women;800m;1187;1:58.64;Women-800m
Women;1000m;1187;2:33.72;Women-1000m
Women;1500m;1187;4:02.37;Women-1500m
Women;Mile;1187;4:20.80;Women-Mile
Women;2000m;1187;5:31.14;Women-2000m
Women;HJ;1187;-;Women-HJ
Women;PV;1187;-;Women-PV
Women;LJ;1187;6.86;Women-LJ
Women;TJ;1187;14.68;Women-TJ
Women;SP;1187;19.67;Women-SP
Women;DT;1187;66.24;Women-DT
Women;HT;1187;75.77;Women-HT
Women;JT;1187;65.85;Women-JT
Women;Decathlon / Heptathlon;1187;6567;Women-Decathlon / Heptathlon
Women;100m;1188;-;Women-100m
Women;200m;1188;22.48;Women-200m
Women;300m;1188;35.80;Women-300m
Women;400m;1188;50.44;Women-400m
Women;500m;1188;1:05.92;Women-500m
Women;110mH / 100mH;1188;12.72;Women-110mH / 100mH
Women;400mH;1188;54.52;Women-400mH
Women;4x100m;1188;42.77;Women-4x100m
Women;4x200m;1188;1:29.75;Women-4x200m
Women;4x400m;1188;3:24.21;Women-4x400m
Women;600m;1188;1:24.03;Women-600m
Women;800m;1188;1:58.59;Women-800m
Women;1000m;1188;2:33.64;Women-1000m
Women;1500m;1188;4:02.24;Women-1500m
Women;Mile;1188;4:20.66;Women-Mile
Women;2000m;1188;5:30.97;Women-2000m
Women;HJ;1188;-;Women-HJ
Women;PV;1188;-;Women-PV
Women;LJ;1188;-;Women-LJ
Women;TJ;1188;14.69;Women-TJ
Women;SP;1188;19.69;Women-SP
Women;DT;1188;66.30;Women-DT
Women;HT;1188;75.83;Women-HT
Women;JT;1188;65.91;Women-JT
Women;Decathlon / Heptathlon;1188;6572;Women-Decathlon / Heptathlon
Women;100m;1189;11.05;Women-100m
Women;200m;1189;22.47;Women-200m
Women;300m;1189;35.78;Women-300m
Women;400m;1189;50.42;Women-400m
Women;500m;1189;1:05.88;Women-500m
Women;110mH / 100mH;1189;12.71;Women-110mH / 100mH
Women;400mH;1189;54.49;Women-400mH
Women;4x100m;1189;42.74;Women-4x100m
Women;4x200m;1189;1:29.70;Women-4x200m
Women;4x400m;1189;3:24.10;Women-4x400m
Women;600m;1189;1:23.99;Women-600m
Women;800m;1189;1:58.53;Women-800m
Women;1000m;1189;2:33.57;Women-1000m
Women;1500m;1189;4:02.12;Women-1500m
Women;Mile;1189;4:20.53;Women-Mile
Women;2000m;1189;5:30.79;Women-2000m
Women;HJ;1189;-;Women-HJ
Women;PV;1189;4.74;Women-PV
Women;LJ;1189;6.87;Women-LJ
Women;TJ;1189;14.70;Women-TJ
Women;SP;1189;19.70;Women-SP
Women;DT;1189;66.35;Women-DT
Women;HT;1189;75.90;Women-HT
Women;JT;1189;65.96;Women-JT
Women;Decathlon / Heptathlon;1189;6577;Women-Decathlon / Heptathlon
Women;100m;1190;-;Women-100m
Women;200m;1190;22.46;Women-200m
Women;300m;1190;35.76;Women-300m
Women;400m;1190;50.39;Women-400m
Women;500m;1190;1:05.85;Women-500m
Women;110mH / 100mH;1190;-;Women-110mH / 100mH
Women;400mH;1190;54.46;Women-400mH
Women;4x100m;1190;42.72;Women-4x100m
Women;4x200m;1190;1:29.65;Women-4x200m
Women;4x400m;1190;3:23.98;Women-4x400m
Women;600m;1190;1:23.95;Women-600m
Women;800m;1190;1:58.48;Women-800m
Women;1000m;1190;2:33.50;Women-1000m
Women;1500m;1190;4:01.99;Women-1500m
Women;Mile;1190;4:20.39;Women-Mile
Women;2000m;1190;5:30.62;Women-2000m
Women;HJ;1190;1.97;Women-HJ
Women;PV;1190;-;Women-PV
Women;LJ;1190;-;Women-LJ
Women;TJ;1190;14.71;Women-TJ
Women;SP;1190;19.72;Women-SP
Women;DT;1190;66.41;Women-DT
Women;HT;1190;75.96;Women-HT
Women;JT;1190;66.02;Women-JT
Women;Decathlon / Heptathlon;1190;6582;Women-Decathlon / Heptathlon
Women;100m;1191;11.04;Women-100m
Women;200m;1191;22.45;Women-200m
Women;300m;1191;35.75;Women-300m
Women;400m;1191;50.37;Women-400m
Women;500m;1191;1:05.82;Women-500m
Women;110mH / 100mH;1191;12.70;Women-110mH / 100mH
Women;400mH;1191;54.43;Women-400mH
Women;4x100m;1191;42.70;Women-4x100m
Women;4x200m;1191;1:29.60;Women-4x200m
Women;4x400m;1191;3:23.86;Women-4x400m
Women;600m;1191;1:23.91;Women-600m
Women;800m;1191;1:58.42;Women-800m
Women;1000m;1191;2:33.42;Women-1000m
Women;1500m;1191;4:01.87;Women-1500m
Women;Mile;1191;4:20.26;Women-Mile
Women;2000m;1191;5:30.44;Women-2000m
Women;HJ;1191;-;Women-HJ
Women;PV;1191;-;Women-PV
Women;LJ;1191;6.88;Women-LJ
Women;TJ;1191;14.72;Women-TJ
Women;SP;1191;19.73;Women-SP
Women;DT;1191;66.46;Women-DT
Women;HT;1191;76.02;Women-HT
Women;JT;1191;66.07;Women-JT
Women;Decathlon / Heptathlon;1191;6587;Women-Decathlon / Heptathlon
Women;100m;1192;-;Women-100m
Women;200m;1192;22.44;Women-200m
Women;300m;1192;35.73;Women-300m
Women;400m;1192;50.34;Women-400m
Women;500m;1192;1:05.78;Women-500m
Women;110mH / 100mH;1192;12.69;Women-110mH / 100mH
Women;400mH;1192;54.40;Women-400mH
Women;4x100m;1192;42.67;Women-4x100m
Women;4x200m;1192;1:29.55;Women-4x200m
Women;4x400m;1192;3:23.75;Women-4x400m
Women;600m;1192;1:23.87;Women-600m
Women;800m;1192;1:58.37;Women-800m
Women;1000m;1192;2:33.35;Women-1000m
Women;1500m;1192;4:01.74;Women-1500m
Women;Mile;1192;4:20.12;Women-Mile
Women;2000m;1192;5:30.26;Women-2000m
Women;HJ;1192;-;Women-HJ
Women;PV;1192;4.75;Women-PV
Women;LJ;1192;-;Women-LJ
Women;TJ;1192;14.73;Women-TJ
Women;SP;1192;19.75;Women-SP
Women;DT;1192;66.51;Women-DT
Women;HT;1192;76.08;Women-HT
Women;JT;1192;66.12;Women-JT
Women;Decathlon / Heptathlon;1192;6593;Women-Decathlon / Heptathlon
Women;100m;1193;11.03;Women-100m
Women;200m;1193;22.43;Women-200m
Women;300m;1193;35.71;Women-300m
Women;400m;1193;50.32;Women-400m
Women;500m;1193;1:05.75;Women-500m
Women;110mH / 100mH;1193;12.68;Women-110mH / 100mH
Women;400mH;1193;54.36;Women-400mH
Women;4x100m;1193;42.65;Women-4x100m
Women;4x200m;1193;1:29.49;Women-4x200m
Women;4x400m;1193;3:23.63;Women-4x400m
Women;600m;1193;1:23.83;Women-600m
Women;800m;1193;1:58.31;Women-800m
Women;1000m;1193;2:33.27;Women-1000m
Women;1500m;1193;4:01.62;Women-1500m
Women;Mile;1193;4:19.99;Women-Mile
Women;2000m;1193;5:30.09;Women-2000m
Women;HJ;1193;-;Women-HJ
Women;PV;1193;-;Women-PV
Women;LJ;1193;-;Women-LJ
Women;TJ;1193;14.74;Women-TJ
Women;SP;1193;19.77;Women-SP
Women;DT;1193;66.57;Women-DT
Women;HT;1193;76.14;Women-HT
Women;JT;1193;66.18;Women-JT
Women;Decathlon / Heptathlon;1193;6598;Women-Decathlon / Heptathlon
Women;100m;1194;-;Women-100m
Women;200m;1194;22.42;Women-200m
Women;300m;1194;35.69;Women-300m
Women;400m;1194;50.29;Women-400m
Women;500m;1194;1:05.72;Women-500m
Women;110mH / 100mH;1194;-;Women-110mH / 100mH
Women;400mH;1194;54.33;Women-400mH
Women;4x100m;1194;42.63;Women-4x100m
Women;4x200m;1194;1:29.44;Women-4x200m
Women;4x400m;1194;3:23.52;Women-4x400m
Women;600m;1194;1:23.79;Women-600m
Women;800m;1194;1:58.26;Women-800m
Women;1000m;1194;2:33.20;Women-1000m
Women;1500m;1194;4:01.49;Women-1500m
Women;Mile;1194;4:19.86;Women-Mile
Women;2000m;1194;5:29.91;Women-2000m
Women;HJ;1194;-;Women-HJ
Women;PV;1194;-;Women-PV
Women;LJ;1194;6.89;Women-LJ
Women;TJ;1194;14.75;Women-TJ
Women;SP;1194;19.78;Women-SP
Women;DT;1194;66.62;Women-DT
Women;HT;1194;76.20;Women-HT
Women;JT;1194;66.23;Women-JT
Women;Decathlon / Heptathlon;1194;6603;Women-Decathlon / Heptathlon
Women;100m;1195;11.02;Women-100m
Women;200m;1195;22.41;Women-200m
Women;300m;1195;35.68;Women-300m
Women;400m;1195;50.27;Women-400m
Women;500m;1195;1:05.68;Women-500m
Women;110mH / 100mH;1195;12.67;Women-110mH / 100mH
Women;400mH;1195;54.30;Women-400mH
Women;4x100m;1195;42.61;Women-4x100m
Women;4x200m;1195;1:29.39;Women-4x200m
Women;4x400m;1195;3:23.40;Women-4x400m
Women;600m;1195;1:23.75;Women-600m
Women;800m;1195;1:58.20;Women-800m
Women;1000m;1195;2:33.13;Women-1000m
Women;1500m;1195;4:01.37;Women-1500m
Women;Mile;1195;4:19.72;Women-Mile
Women;2000m;1195;5:29.74;Women-2000m
Women;HJ;1195;-;Women-HJ
Women;PV;1195;4.76;Women-PV
Women;LJ;1195;-;Women-LJ
Women;TJ;1195;14.76;Women-TJ
Women;SP;1195;19.80;Women-SP
Women;DT;1195;66.68;Women-DT
Women;HT;1195;76.27;Women-HT
Women;JT;1195;66.28;Women-JT
Women;Decathlon / Heptathlon;1195;6608;Women-Decathlon / Heptathlon
Women;100m;1196;-;Women-100m
Women;200m;1196;22.40;Women-200m
Women;300m;1196;35.66;Women-300m
Women;400m;1196;50.24;Women-400m
Women;500m;1196;1:05.65;Women-500m
Women;110mH / 100mH;1196;12.66;Women-110mH / 100mH
Women;400mH;1196;54.27;Women-400mH
Women;4x100m;1196;42.58;Women-4x100m
Women;4x200m;1196;1:29.34;Women-4x200m
Women;4x400m;1196;3:23.28;Women-4x400m
Women;600m;1196;1:23.71;Women-600m
Women;800m;1196;1:58.15;Women-800m
Women;1000m;1196;2:33.05;Women-1000m
Women;1500m;1196;4:01.24;Women-1500m
Women;Mile;1196;4:19.59;Women-Mile
Women;2000m;1196;5:29.56;Women-2000m
Women;HJ;1196;-;Women-HJ
Women;PV;1196;-;Women-PV
Women;LJ;1196;6.90;Women-LJ
Women;TJ;1196;14.77;Women-TJ
Women;SP;1196;19.81;Women-SP
Women;DT;1196;66.73;Women-DT
Women;HT;1196;76.33;Women-HT
Women;JT;1196;66.34;Women-JT
Women;Decathlon / Heptathlon;1196;6613;Women-Decathlon / Heptathlon
Women;100m;1197;-;Women-100m
Women;200m;1197;22.39;Women-200m
Women;300m;1197;35.64;Women-300m
Women;400m;1197;50.22;Women-400m
Women;500m;1197;1:05.62;Women-500m
Women;110mH / 100mH;1197;-;Women-110mH / 100mH
Women;400mH;1197;54.24;Women-400mH
Women;4x100m;1197;42.56;Women-4x100m
Women;4x200m;1197;1:29.29;Women-4x200m
Women;4x400m;1197;3:23.17;Women-4x400m
Women;600m;1197;1:23.67;Women-600m
Women;800m;1197;1:58.09;Women-800m
Women;1000m;1197;2:32.98;Women-1000m
Women;1500m;1197;4:01.12;Women-1500m
Women;Mile;1197;4:19.45;Women-Mile
Women;2000m;1197;5:29.38;Women-2000m
Women;HJ;1197;-;Women-HJ
Women;PV;1197;-;Women-PV
Women;LJ;1197;-;Women-LJ
Women;TJ;1197;14.78;Women-TJ
Women;SP;1197;19.83;Women-SP
Women;DT;1197;66.79;Women-DT
Women;HT;1197;76.39;Women-HT
Women;JT;1197;66.39;Women-JT
Women;Decathlon / Heptathlon;1197;6618;Women-Decathlon / Heptathlon
Women;100m;1198;11.01;Women-100m
Women;200m;1198;22.38;Women-200m
Women;300m;1198;35.63;Women-300m
Women;400m;1198;50.19;Women-400m
Women;500m;1198;1:05.58;Women-500m
Women;110mH / 100mH;1198;12.65;Women-110mH / 100mH
Women;400mH;1198;54.21;Women-400mH
Women;4x100m;1198;42.54;Women-4x100m
Women;4x200m;1198;1:29.24;Women-4x200m
Women;4x400m;1198;3:23.05;Women-4x400m
Women;600m;1198;1:23.63;Women-600m
Women;800m;1198;1:58.04;Women-800m
Women;1000m;1198;2:32.90;Women-1000m
Women;1500m;1198;4:00.99;Women-1500m
Women;Mile;1198;4:19.32;Women-Mile
Women;2000m;1198;5:29.21;Women-2000m
Women;HJ;1198;-;Women-HJ
Women;PV;1198;4.77;Women-PV
Women;LJ;1198;6.91;Women-LJ
Women;TJ;1198;-;Women-TJ
Women;SP;1198;19.85;Women-SP
Women;DT;1198;66.84;Women-DT
Women;HT;1198;76.45;Women-HT
Women;JT;1198;66.45;Women-JT
Women;Decathlon / Heptathlon;1198;6623;Women-Decathlon / Heptathlon
Women;100m;1199;-;Women-100m
Women;200m;1199;22.37;Women-200m
Women;300m;1199;35.61;Women-300m
Women;400m;1199;50.17;Women-400m
Women;500m;1199;1:05.55;Women-500m
Women;110mH / 100mH;1199;12.64;Women-110mH / 100mH
Women;400mH;1199;54.17;Women-400mH
Women;4x100m;1199;42.51;Women-4x100m
Women;4x200m;1199;1:29.19;Women-4x200m
Women;4x400m;1199;3:22.94;Women-4x400m
Women;600m;1199;1:23.59;Women-600m
Women;800m;1199;1:57.98;Women-800m
Women;1000m;1199;2:32.83;Women-1000m
Women;1500m;1199;4:00.87;Women-1500m
Women;Mile;1199;4:19.19;Women-Mile
Women;2000m;1199;5:29.03;Women-2000m
Women;HJ;1199;-;Women-HJ
Women;PV;1199;-;Women-PV
Women;LJ;1199;-;Women-LJ
Women;TJ;1199;14.79;Women-TJ
Women;SP;1199;19.86;Women-SP
Women;DT;1199;66.89;Women-DT
Women;HT;1199;76.51;Women-HT
Women;JT;1199;66.50;Women-JT
Women;Decathlon / Heptathlon;1199;6628;Women-Decathlon / Heptathlon
Women;100m;1200;11.00;Women-100m
Women;200m;1200;22.36;Women-200m
Women;300m;1200;35.59;Women-300m
Women;400m;1200;50.14;Women-400m
Women;500m;1200;1:05.52;Women-500m
Women;110mH / 100mH;1200;12.63;Women-110mH / 100mH
Women;400mH;1200;54.14;Women-400mH
Women;4x100m;1200;42.49;Women-4x100m
Women;4x200m;1200;1:29.14;Women-4x200m
Women;4x400m;1200;3:22.82;Women-4x400m
Women;600m;1200;1:23.55;Women-600m
Women;800m;1200;1:57.93;Women-800m
Women;1000m;1200;2:32.76;Women-1000m
Women;1500m;1200;4:00.74;Women-1500m
Women;Mile;1200;4:19.05;Women-Mile
Women;2000m;1200;5:28.86;Women-2000m
Women;HJ;1200;1.98;Women-HJ
Women;PV;1200;-;Women-PV
Women;LJ;1200;6.92;Women-LJ
Women;TJ;1200;14.80;Women-TJ
Women;SP;1200;19.88;Women-SP
Women;DT;1200;66.95;Women-DT
Women;HT;1200;76.58;Women-HT
Women;JT;1200;66.55;Women-JT
Women;Decathlon / Heptathlon;1200;6633;Women-Decathlon / Heptathlon
Women;100m;1201;-;Women-100m
Women;200m;1201;22.35;Women-200m
Women;300m;1201;35.57;Women-300m
Women;400m;1201;50.12;Women-400m
Women;500m;1201;1:05.48;Women-500m
Women;110mH / 100mH;1201;-;Women-110mH / 100mH
Women;400mH;1201;54.11;Women-400mH
Women;4x100m;1201;42.47;Women-4x100m
Women;4x200m;1201;1:29.08;Women-4x200m
Women;4x400m;1201;3:22.71;Women-4x400m
Women;600m;1201;1:23.51;Women-600m
Women;800m;1201;1:57.87;Women-800m
Women;1000m;1201;2:32.68;Women-1000m
Women;1500m;1201;4:00.62;Women-1500m
Women;Mile;1201;4:18.92;Women-Mile
Women;2000m;1201;5:28.68;Women-2000m
Women;HJ;1201;-;Women-HJ
Women;PV;1201;-;Women-PV
Women;LJ;1201;-;Women-LJ
Women;TJ;1201;14.81;Women-TJ
Women;SP;1201;19.89;Women-SP
Women;DT;1201;67.00;Women-DT
Women;HT;1201;76.64;Women-HT
Women;JT;1201;66.61;Women-JT
Women;Decathlon / Heptathlon;1201;6638;Women-Decathlon / Heptathlon
Women;100m;1202;10.99;Women-100m
Women;200m;1202;22.34;Women-200m
Women;300m;1202;35.56;Women-300m
Women;400m;1202;50.09;Women-400m
Women;500m;1202;1:05.45;Women-500m
Women;110mH / 100mH;1202;12.62;Women-110mH / 100mH
Women;400mH;1202;54.08;Women-400mH
Women;4x100m;1202;42.44;Women-4x100m
Women;4x200m;1202;1:29.03;Women-4x200m
Women;4x400m;1202;3:22.59;Women-4x400m
Women;600m;1202;1:23.47;Women-600m
Women;800m;1202;1:57.82;Women-800m
Women;1000m;1202;2:32.61;Women-1000m
Women;1500m;1202;4:00.49;Women-1500m
Women;Mile;1202;4:18.78;Women-Mile
Women;2000m;1202;5:28.51;Women-2000m
Women;HJ;1202;-;Women-HJ
Women;PV;1202;4.78;Women-PV
Women;LJ;1202;6.93;Women-LJ
Women;TJ;1202;14.82;Women-TJ
Women;SP;1202;19.91;Women-SP
Women;DT;1202;67.06;Women-DT
Women;HT;1202;76.70;Women-HT
Women;JT;1202;66.66;Women-JT
Women;Decathlon / Heptathlon;1202;6643;Women-Decathlon / Heptathlon
Women;100m;1203;-;Women-100m
Women;200m;1203;22.33;Women-200m
Women;300m;1203;35.54;Women-300m
Women;400m;1203;50.07;Women-400m
Women;500m;1203;1:05.42;Women-500m
Women;110mH / 100mH;1203;12.61;Women-110mH / 100mH
Women;400mH;1203;54.05;Women-400mH
Women;4x100m;1203;42.42;Women-4x100m
Women;4x200m;1203;1:28.98;Women-4x200m
Women;4x400m;1203;3:22.48;Women-4x400m
Women;600m;1203;1:23.43;Women-600m
Women;800m;1203;1:57.76;Women-800m
Women;1000m;1203;2:32.53;Women-1000m
Women;1500m;1203;4:00.37;Women-1500m
Women;Mile;1203;4:18.65;Women-Mile
Women;2000m;1203;5:28.33;Women-2000m
Women;HJ;1203;-;Women-HJ
Women;PV;1203;-;Women-PV
Women;LJ;1203;-;Women-LJ
Women;TJ;1203;14.83;Women-TJ
Women;SP;1203;19.93;Women-SP
Women;DT;1203;67.11;Women-DT
Women;HT;1203;76.76;Women-HT
Women;JT;1203;66.72;Women-JT
Women;Decathlon / Heptathlon;1203;6648;Women-Decathlon / Heptathlon
Women;100m;1204;10.98;Women-100m
Women;200m;1204;22.32;Women-200m
Women;300m;1204;35.52;Women-300m
Women;400m;1204;50.04;Women-400m
Women;500m;1204;1:05.38;Women-500m
Women;110mH / 100mH;1204;12.60;Women-110mH / 100mH
Women;400mH;1204;54.02;Women-400mH
Women;4x100m;1204;42.40;Women-4x100m
Women;4x200m;1204;1:28.93;Women-4x200m
Women;4x400m;1204;3:22.36;Women-4x400m
Women;600m;1204;1:23.39;Women-600m
Women;800m;1204;1:57.71;Women-800m
Women;1000m;1204;2:32.46;Women-1000m
Women;1500m;1204;4:00.24;Women-1500m
Women;Mile;1204;4:18.52;Women-Mile
Women;2000m;1204;5:28.16;Women-2000m
Women;HJ;1204;-;Women-HJ
Women;PV;1204;-;Women-PV
Women;LJ;1204;-;Women-LJ
Women;TJ;1204;14.84;Women-TJ
Women;SP;1204;19.94;Women-SP
Women;DT;1204;67.16;Women-DT
Women;HT;1204;76.82;Women-HT
Women;JT;1204;66.77;Women-JT
Women;Decathlon / Heptathlon;1204;6653;Women-Decathlon / Heptathlon
Women;100m;1205;-;Women-100m
Women;200m;1205;22.31;Women-200m
Women;300m;1205;35.50;Women-300m
Women;400m;1205;50.02;Women-400m
Women;500m;1205;1:05.35;Women-500m
Women;110mH / 100mH;1205;-;Women-110mH / 100mH
Women;400mH;1205;53.99;Women-400mH
Women;4x100m;1205;42.37;Women-4x100m
Women;4x200m;1205;1:28.88;Women-4x200m
Women;4x400m;1205;3:22.25;Women-4x400m
Women;600m;1205;1:23.35;Women-600m
Women;800m;1205;1:57.65;Women-800m
Women;1000m;1205;2:32.39;Women-1000m
Women;1500m;1205;4:00.12;Women-1500m
Women;Mile;1205;4:18.38;Women-Mile
Women;2000m;1205;5:27.98;Women-2000m
Women;HJ;1205;-;Women-HJ
Women;PV;1205;4.79;Women-PV
Women;LJ;1205;6.94;Women-LJ
Women;TJ;1205;14.85;Women-TJ
Women;SP;1205;19.96;Women-SP
Women;DT;1205;67.22;Women-DT
Women;HT;1205;76.88;Women-HT
Women;JT;1205;66.82;Women-JT
Women;Decathlon / Heptathlon;1205;6658;Women-Decathlon / Heptathlon
Women;100m;1206;10.97;Women-100m
Women;200m;1206;22.30;Women-200m
Women;300m;1206;35.49;Women-300m
Women;400m;1206;49.99;Women-400m
Women;500m;1206;1:05.32;Women-500m
Women;110mH / 100mH;1206;12.59;Women-110mH / 100mH
Women;400mH;1206;53.95;Women-400mH
Women;4x100m;1206;42.35;Women-4x100m
Women;4x200m;1206;1:28.83;Women-4x200m
Women;4x400m;1206;3:22.13;Women-4x400m
Women;600m;1206;1:23.31;Women-600m
Women;800m;1206;1:57.60;Women-800m
Women;1000m;1206;2:32.31;Women-1000m
Women;1500m;1206;4:00.00;Women-1500m
Women;Mile;1206;4:18.25;Women-Mile
Women;2000m;1206;5:27.81;Women-2000m
Women;HJ;1206;-;Women-HJ
Women;PV;1206;-;Women-PV
Women;LJ;1206;-;Women-LJ
Women;TJ;1206;14.86;Women-TJ
Women;SP;1206;19.97;Women-SP
Women;DT;1206;67.27;Women-DT
Women;HT;1206;76.95;Women-HT
Women;JT;1206;66.88;Women-JT
Women;Decathlon / Heptathlon;1206;6663;Women-Decathlon / Heptathlon
Women;100m;1207;-;Women-100m
Women;200m;1207;22.29;Women-200m
Women;300m;1207;35.47;Women-300m
Women;400m;1207;49.97;Women-400m
Women;500m;1207;1:05.28;Women-500m
Women;110mH / 100mH;1207;12.58;Women-110mH / 100mH
Women;400mH;1207;53.92;Women-400mH
Women;4x100m;1207;42.33;Women-4x100m
Women;4x200m;1207;1:28.78;Women-4x200m
Women;4x400m;1207;3:22.02;Women-4x400m
Women;600m;1207;1:23.27;Women-600m
Women;800m;1207;1:57.54;Women-800m
Women;1000m;1207;2:32.24;Women-1000m
Women;1500m;1207;3:59.87;Women-1500m
Women;Mile;1207;4:18.12;Women-Mile
Women;2000m;1207;5:27.63;Women-2000m
Women;HJ;1207;-;Women-HJ
Women;PV;1207;-;Women-PV
Women;LJ;1207;6.95;Women-LJ
Women;TJ;1207;14.87;Women-TJ
Women;SP;1207;19.99;Women-SP
Women;DT;1207;67.33;Women-DT
Women;HT;1207;77.01;Women-HT
Women;JT;1207;66.93;Women-JT
Women;Decathlon / Heptathlon;1207;6668;Women-Decathlon / Heptathlon
Women;100m;1208;-;Women-100m
Women;200m;1208;22.28;Women-200m
Women;300m;1208;35.45;Women-300m
Women;400m;1208;49.95;Women-400m
Women;500m;1208;1:05.25;Women-500m
Women;110mH / 100mH;1208;-;Women-110mH / 100mH
Women;400mH;1208;53.89;Women-400mH
Women;4x100m;1208;42.30;Women-4x100m
Women;4x200m;1208;1:28.73;Women-4x200m
Women;4x400m;1208;3:21.90;Women-4x400m
Women;600m;1208;1:23.23;Women-600m
Women;800m;1208;1:57.49;Women-800m
Women;1000m;1208;2:32.17;Women-1000m
Women;1500m;1208;3:59.75;Women-1500m
Women;Mile;1208;4:17.98;Women-Mile
Women;2000m;1208;5:27.46;Women-2000m
Women;HJ;1208;-;Women-HJ
Women;PV;1208;4.80;Women-PV
Women;LJ;1208;-;Women-LJ
Women;TJ;1208;14.88;Women-TJ
Women;SP;1208;20.01;Women-SP
Women;DT;1208;67.38;Women-DT
Women;HT;1208;77.07;Women-HT
Women;JT;1208;66.98;Women-JT
Women;Decathlon / Heptathlon;1208;6673;Women-Decathlon / Heptathlon
Women;100m;1209;10.96;Women-100m
Women;200m;1209;22.27;Women-200m
Women;300m;1209;35.44;Women-300m
Women;400m;1209;49.92;Women-400m
Women;500m;1209;1:05.22;Women-500m
Women;110mH / 100mH;1209;12.57;Women-110mH / 100mH
Women;400mH;1209;53.86;Women-400mH
Women;4x100m;1209;42.28;Women-4x100m
Women;4x200m;1209;1:28.68;Women-4x200m
Women;4x400m;1209;3:21.79;Women-4x400m
Women;600m;1209;1:23.19;Women-600m
Women;800m;1209;1:57.43;Women-800m
Women;1000m;1209;2:32.09;Women-1000m
Women;1500m;1209;3:59.62;Women-1500m
Women;Mile;1209;4:17.85;Women-Mile
Women;2000m;1209;5:27.28;Women-2000m
Women;HJ;1209;1.99;Women-HJ
Women;PV;1209;-;Women-PV
Women;LJ;1209;6.96;Women-LJ
Women;TJ;1209;14.89;Women-TJ
Women;SP;1209;20.02;Women-SP
Women;DT;1209;67.43;Women-DT
Women;HT;1209;77.13;Women-HT
Women;JT;1209;67.04;Women-JT
Women;Decathlon / Heptathlon;1209;6678;Women-Decathlon / Heptathlon
Women;100m;1210;-;Women-100m
Women;200m;1210;22.26;Women-200m
Women;300m;1210;35.42;Women-300m
Women;400m;1210;49.90;Women-400m
Women;500m;1210;1:05.18;Women-500m
Women;110mH / 100mH;1210;12.56;Women-110mH / 100mH
Women;400mH;1210;53.83;Women-400mH
